salary,age,elevel,car,zipcode,credit,brand
95497.79,74,1,7,1,120331.89,1
104119.11,32,2,4,6,286015.70,1
78224.02,47,3,2,5,33870.01,0
142988.06,76,1,9,5,52977.48,1
133782.15,70,4,16,6,254426.65,1
117758.39,44,0,4,4,394992.08,0
127817.34,62,3,7,5,161566.85,1
45140.36,65,3,12,7,33167.78,0
67160.16,71,1,8,5,264867.86,0
45175.09,29,2,20,8,153123.80,1
111855.19,49,0,17,0,24000.44,0
44453.43,37,1,10,3,279092.42,1
129597.63,21,1,15,2,345252.94,1
150000.00,30,4,12,4,277180.35,1
61091.01,42,2,11,8,329877.52,1
130496.30,33,1,10,5,71125.85,1
143981.78,45,4,8,3,75334.43,1
49370.01,80,1,3,7,152652.35,0
84789.56,80,2,10,0,97210.39,1
47523.04,47,4,2,6,380180.90,1
32815.79,68,1,1,1,386731.59,0
70769.06,35,3,8,3,388735.77,0
44774.09,38,2,2,1,395586.68,1
116374.04,40,2,15,5,104784.24,1
89723.45,35,1,8,2,202033.02,0
32476.32,51,1,10,8,60490.38,1
111938.14,51,1,11,5,31028.47,0
145279.40,71,2,8,7,172829.55,1
146654.97,66,2,20,7,431282.07,1
124777.12,37,0,16,6,355978.40,1
124450.22,35,2,14,1,423250.73,1
52831.80,31,1,10,5,48483.36,0
55086.04,20,2,7,6,210450.66,0
108565.82,77,0,12,7,247630.14,1
144048.25,47,0,15,7,35843.87,1
74148.18,63,0,10,7,36179.68,0
122638.50,59,1,11,0,406175.98,1
92590.57,42,1,16,8,261289.80,0
147905.16,66,3,18,0,288026.71,1
115087.22,29,1,16,1,66458.32,1
54943.26,27,0,17,6,207004.71,0
77855.95,77,2,8,8,326608.93,1
147719.47,55,1,8,7,138612.70,1
30448.50,80,1,7,8,346731.81,0
147669.06,58,1,7,4,364174.67,1
31747.26,31,0,7,5,452956.83,1
43051.56,64,3,8,1,259393.81,0
43688.96,35,2,7,2,464664.31,1
46173.35,53,0,10,7,311802.96,1
73669.47,69,1,19,1,141244.99,0
77105.06,51,3,15,5,125419.00,1
119163.40,21,3,8,7,430219.56,1
24611.81,45,0,11,8,340746.74,1
100348.17,69,2,17,5,424545.49,1
92598.79,28,1,7,3,167294.56,0
42286.73,40,1,15,2,235095.87,1
24146.41,56,4,14,7,351166.38,1
48967.87,45,1,5,1,445250.18,1
72137.57,54,0,10,5,313643.62,1
92774.03,59,4,13,4,279355.57,1
126858.82,36,4,20,2,296453.27,1
47945.80,40,0,6,5,0.00,1
115412.29,40,2,19,3,443247.84,0
46252.41,34,2,18,0,217085.54,1
89962.27,35,3,2,2,433977.76,0
36894.23,54,4,4,2,358307.19,1
37215.68,24,2,19,3,60085.49,1
133893.37,78,1,19,8,295414.41,1
107960.94,28,2,1,7,370035.09,1
112952.40,62,3,12,0,476946.76,1
29865.65,53,1,1,6,290147.80,1
116983.23,40,4,11,4,22402.14,0
36320.31,62,3,19,8,461501.86,0
90819.73,69,4,20,2,269574.43,1
43907.62,42,2,11,6,354495.10,1
119637.76,32,2,18,7,0.00,1
62178.23,44,4,18,7,412216.69,1
77577.52,22,4,4,6,446413.21,0
115964.98,60,4,19,7,202062.66,0
63457.66,43,1,20,2,169888.14,1
105169.55,58,4,15,1,66642.58,0
90344.11,60,0,12,3,329823.73,0
92734.35,70,0,12,5,406760.97,1
93966.60,30,3,15,2,124458.08,0
37275.85,51,2,9,4,147103.48,1
106753.33,63,1,1,6,432648.08,1
92294.60,57,0,19,4,125119.77,0
24356.51,71,0,20,3,232779.03,0
84428.76,73,4,10,7,365860.68,1
113373.15,51,4,13,1,281877.82,0
139306.31,34,1,2,6,113995.47,1
67346.07,64,3,9,5,164901.00,0
148637.50,41,1,7,4,119774.19,1
73199.70,60,1,9,4,349605.44,0
70983.50,42,1,10,4,146690.35,0
82310.65,51,4,2,0,231831.58,0
36243.99,52,0,2,6,298129.19,1
20920.23,27,2,19,2,200439.67,1
45818.51,37,4,7,4,201651.33,0
102001.08,23,0,7,8,358599.37,1
135211.43,52,4,5,1,213004.50,1
29646.59,41,3,8,1,473662.65,1
49451.52,55,2,10,1,464129.66,1
126885.06,28,3,8,4,204242.95,1
115793.57,65,3,10,1,210060.64,1
72839.60,53,0,5,8,199709.64,1
73314.14,77,1,11,4,270243.08,1
86955.67,67,1,2,2,453775.52,1
42448.86,74,0,9,4,346799.35,0
123515.78,63,4,15,8,372859.41,1
127273.57,35,3,17,4,135579.66,1
29116.77,41,3,9,7,243591.59,1
29178.97,53,4,5,3,478854.19,1
149151.50,62,4,16,2,468237.75,1
33397.42,52,3,4,1,22968.58,1
130097.48,74,3,8,8,462511.70,1
79419.84,34,0,15,6,185870.49,0
63495.54,21,3,12,6,289178.36,0
62016.66,44,2,14,2,201983.84,1
126761.44,61,0,17,0,0.00,1
107490.62,56,0,20,3,448286.81,0
60328.84,37,1,14,4,332802.05,0
133162.27,79,2,7,6,172107.74,1
67512.90,72,3,1,5,172118.23,0
120483.84,55,1,5,7,338696.34,0
130133.15,22,3,8,2,361934.43,1
40856.53,80,4,6,1,56166.73,0
101923.74,47,4,14,5,9144.22,0
63636.45,27,4,2,2,104586.91,0
46061.54,71,3,4,7,350665.17,0
126875.94,73,3,20,8,0.00,1
49565.61,53,1,11,4,111024.23,1
114353.67,62,0,12,5,184967.05,1
94927.58,28,2,3,4,164225.29,0
149199.95,30,0,6,7,225708.02,1
145788.60,24,1,16,2,141403.52,1
106776.20,53,0,17,4,209915.88,0
120316.55,36,0,8,6,31117.10,1
134833.42,29,2,13,3,138413.70,1
114021.90,56,2,17,8,251652.16,0
52067.73,54,0,17,2,33699.27,1
130294.47,55,4,20,5,45619.69,1
28794.67,47,0,13,4,259448.32,1
74575.38,34,2,3,0,147592.23,0
126440.66,56,1,7,7,465091.61,1
71286.50,37,1,17,1,480244.64,0
34582.58,49,0,9,2,133965.18,1
131327.80,44,4,17,4,17217.93,1
47935.75,67,0,13,4,260279.29,0
77837.96,42,2,3,7,454716.13,0
120607.81,46,4,17,0,108356.97,0
43429.92,34,2,10,5,467180.58,1
139242.25,68,1,8,4,303356.75,1
49911.92,26,0,6,1,307819.10,1
99755.12,42,3,4,0,339918.21,0
97587.00,27,0,10,0,328717.95,0
113805.00,20,1,7,5,464440.78,1
100656.30,80,4,11,3,374909.76,1
23363.09,46,1,19,2,275537.05,1
89665.79,50,2,13,5,398957.95,0
83301.52,73,4,19,1,241599.10,1
128822.53,26,3,1,7,451471.04,1
99429.75,63,3,4,7,390892.04,1
110496.19,44,3,20,5,240528.49,0
141095.43,43,0,5,1,52598.88,1
23614.34,48,2,2,3,351602.42,1
91515.94,58,0,12,7,397806.25,1
75945.55,29,4,7,1,415181.12,0
43085.23,71,2,2,2,93503.60,0
86832.15,72,3,1,4,328554.05,1
142031.38,65,3,18,2,288442.06,1
112267.22,70,3,15,6,240388.45,1
32261.09,72,0,7,3,308873.40,0
38646.83,34,4,17,1,74223.07,1
145699.15,43,1,13,7,318584.86,1
126332.64,73,3,1,6,453064.21,1
131956.38,32,0,7,3,81616.91,1
68314.60,25,3,16,4,349482.71,0
76517.86,75,2,17,4,34056.87,0
88709.21,43,3,6,0,442696.55,0
114018.27,42,3,7,8,213118.56,0
91684.10,74,2,17,0,404584.65,1
124790.57,54,2,12,7,12213.23,0
111971.46,74,0,3,8,82878.79,1
81618.66,76,3,10,3,19762.51,1
64412.59,31,1,2,5,238712.20,0
118456.79,77,0,2,2,94273.62,1
66322.21,40,0,10,2,245229.48,1
124318.55,70,4,18,2,64451.37,1
139445.02,32,3,19,8,323153.74,1
22371.77,29,3,8,1,6024.53,1
38950.20,29,1,5,0,277194.41,1
34270.21,73,1,7,6,43172.23,0
30304.36,74,3,14,8,241382.83,0
40052.68,73,1,16,2,496482.56,0
132774.22,34,2,17,4,286423.17,1
22473.27,72,0,19,4,76801.25,1
104247.56,77,2,9,6,249083.64,1
135050.29,54,4,12,1,344002.16,1
27933.48,60,2,15,8,341141.45,1
85550.10,55,0,11,8,406276.50,0
72090.76,22,4,1,0,148101.18,0
133966.18,49,3,1,5,107905.02,1
150000.00,68,4,12,5,451780.59,1
146196.57,32,2,5,6,410181.01,1
84474.36,67,0,2,4,182734.15,1
95900.57,80,1,8,1,444841.74,1
144892.61,49,3,16,5,61676.76,1
130183.85,20,1,20,2,109907.25,1
123623.00,80,0,17,4,21546.52,1
141750.08,44,2,14,5,315558.69,1
74862.30,60,4,19,5,490949.95,0
141984.59,36,1,4,3,139028.54,1
58767.44,20,2,14,4,361104.64,0
20000.00,52,1,5,3,24932.37,1
34122.01,72,2,8,5,278803.32,0
133915.55,24,3,10,2,238159.49,1
97026.29,48,3,7,6,48271.96,0
100278.30,68,1,20,7,23528.81,1
126730.74,26,3,19,5,417505.02,1
58255.48,32,4,4,7,455202.98,0
81353.27,34,1,20,6,455730.92,0
27635.20,62,2,12,3,351955.65,0
20605.95,69,3,17,4,308681.72,0
99944.26,49,4,10,5,155675.43,0
81630.52,80,4,3,6,369025.68,1
109013.01,56,0,11,3,106140.52,0
50992.19,51,1,18,2,278605.33,1
64582.23,32,0,6,2,33627.91,0
129193.87,46,0,1,0,223107.15,1
59089.88,37,3,13,1,85992.50,0
72617.80,44,1,4,6,303264.32,1
96451.51,69,0,17,5,484316.99,1
93620.16,56,3,3,1,120591.67,0
147862.39,69,4,13,4,225522.74,1
63856.86,59,1,2,6,314769.96,0
102151.13,65,0,9,1,194783.69,1
132914.10,78,2,16,1,469877.36,1
118046.36,29,2,7,0,58372.16,1
75426.83,61,2,16,5,445721.04,0
85685.22,37,1,4,0,169921.98,0
148728.28,49,0,20,2,97646.77,1
21109.97,80,3,1,2,94107.91,1
59800.74,53,1,15,5,242270.71,1
93947.81,64,0,17,5,444819.37,1
57420.37,25,4,6,4,135905.70,0
71670.72,37,4,20,2,439676.17,0
117495.47,50,0,6,0,114223.86,0
137737.47,66,1,15,4,325427.68,1
70462.52,21,4,10,5,388698.71,0
48790.47,29,4,8,1,69291.49,0
66883.19,26,0,19,6,81225.64,0
130671.77,21,0,7,0,122469.62,1
59254.31,27,3,1,1,254636.75,0
109601.29,29,1,7,8,167966.18,1
62170.70,43,4,5,5,274048.62,1
94815.44,62,0,19,7,278440.49,1
132347.59,37,0,12,4,123819.34,1
20000.00,23,0,1,2,245921.67,1
91342.64,66,3,19,1,469112.07,1
65306.37,60,4,5,5,185003.64,0
56372.84,20,1,9,0,134915.13,0
40201.73,44,2,19,3,212482.18,1
70497.16,77,4,3,1,12873.70,0
56836.07,49,0,12,1,77192.31,1
111916.64,20,4,14,2,61042.92,1
51744.85,63,1,18,6,332801.02,0
56419.63,30,2,7,0,226124.10,0
124520.33,34,3,18,5,479840.02,1
39691.10,62,3,18,3,5370.12,0
21567.43,68,4,19,0,295058.08,0
73625.30,46,4,3,5,297574.27,1
72125.18,49,4,3,1,464972.93,1
77195.86,50,2,9,4,297597.01,0
43800.35,72,2,10,0,5253.14,0
82514.58,37,1,6,0,24127.76,0
68275.53,23,3,11,6,262173.00,0
60657.22,47,1,3,3,425446.75,1
54252.09,23,1,3,5,41864.34,0
64160.04,29,2,8,2,12357.08,0
42864.54,69,4,8,8,132158.71,0
64706.45,50,4,6,6,33277.07,1
130768.58,49,0,3,1,87871.15,1
80561.28,69,2,12,4,360647.55,1
38860.01,31,4,1,3,160335.18,1
55622.85,66,4,4,8,203744.68,0
124038.66,58,3,4,2,216696.41,1
27168.29,44,1,13,7,279205.41,1
80617.39,41,2,15,8,339974.72,0
127436.07,61,4,13,0,53803.88,1
110918.98,56,3,13,5,419844.71,0
123825.01,42,4,9,0,38752.39,1
45608.31,66,0,5,7,248457.39,0
102692.93,33,0,1,4,8947.76,1
83589.59,52,2,8,0,26071.02,0
84339.04,68,1,20,8,60476.21,1
85812.54,77,4,14,5,71877.30,1
75313.52,39,4,20,8,95798.27,0
22735.75,53,0,2,5,232761.42,1
52894.51,33,4,2,0,56369.61,1
136753.25,75,2,19,4,353200.55,1
66588.65,31,2,18,0,36325.36,0
47732.82,71,0,10,1,164329.40,0
113031.07,68,1,8,8,394673.44,1
141953.68,72,2,10,2,107289.96,1
59774.04,49,0,15,8,225839.54,1
122062.94,69,1,14,5,6392.83,1
110144.02,28,2,8,4,288697.44,1
38922.79,33,2,14,5,423959.49,1
128547.78,48,0,4,5,470551.43,1
50351.79,40,0,2,6,475922.68,0
136995.64,30,3,5,1,269522.46,1
98969.56,53,2,1,1,152381.05,0
127779.27,75,0,2,1,437901.64,1
51922.38,32,0,11,0,90485.60,1
93917.80,65,1,2,7,129856.55,1
148546.12,62,0,10,0,55110.25,1
86331.92,65,4,16,8,218449.73,1
139079.39,63,3,13,5,5210.92,1
29704.15,37,2,2,6,362266.73,1
30518.73,41,4,11,3,398502.28,1
34158.42,80,3,3,3,230434.84,0
138939.20,20,3,17,0,8898.15,1
101348.63,80,0,12,3,289692.72,1
86753.80,26,2,18,6,288793.44,0
140892.69,57,4,9,7,41905.32,1
112496.49,70,1,1,2,110279.94,1
42806.33,56,4,7,3,338476.47,1
106515.61,27,0,7,4,331883.06,1
129327.48,60,0,18,3,427739.26,1
117989.80,42,0,10,0,82817.36,0
148186.41,66,0,12,6,111437.49,1
127457.42,71,4,18,5,317827.53,1
113931.13,26,0,13,3,42553.69,1
63512.83,57,4,17,4,389142.28,1
28983.32,32,3,14,7,88525.80,1
115584.95,46,4,17,8,94227.98,0
125104.35,22,2,7,6,344835.83,1
69500.83,53,2,18,0,16419.42,1
113183.43,75,0,13,5,123634.75,1
25780.49,51,0,8,0,44463.24,1
119802.37,40,1,7,5,24007.24,0
79522.61,42,4,7,5,311710.42,0
69404.31,24,3,4,4,466772.51,0
43518.95,57,3,5,4,212081.61,1
25525.44,23,3,16,7,334466.22,1
105147.26,67,3,14,4,459669.97,1
46548.59,21,4,7,2,500000.00,0
57879.40,33,3,5,4,54841.94,0
28570.50,37,0,20,0,462322.02,1
107933.33,28,1,7,6,113161.20,1
43910.58,67,3,19,6,53990.27,0
131415.63,72,1,2,0,384303.59,1
99112.78,54,3,8,1,300554.88,0
75269.64,70,1,11,5,312765.19,1
44544.60,56,0,9,7,5808.22,1
105885.52,35,0,16,0,20740.31,1
132271.62,43,1,8,2,1545.31,1
32232.01,70,0,1,0,0.00,0
132537.63,43,0,20,7,39451.04,1
58325.58,53,4,15,8,283.90,1
88084.04,27,1,15,4,258443.66,0
103658.26,70,0,11,6,34788.84,1
103615.45,55,3,10,0,424912.71,0
104398.67,28,2,15,4,36262.97,1
95850.49,45,2,10,5,311758.45,0
20224.66,51,0,18,2,295992.76,1
119447.27,22,0,13,3,319065.62,1
92040.80,35,2,13,3,494467.06,0
28581.18,73,4,5,8,412671.34,0
140529.04,20,4,14,4,125275.88,1
120816.73,71,2,9,6,255557.16,1
142318.76,47,4,10,1,394834.63,1
43724.99,27,4,9,1,318202.81,1
104106.27,50,3,9,0,421908.95,0
118816.72,53,1,6,0,105209.05,0
48293.44,46,3,9,0,238809.71,1
45801.68,64,4,19,6,138516.97,0
54967.19,29,3,3,0,315250.62,1
93289.55,69,1,3,4,133549.70,1
80369.67,30,2,15,4,141956.31,0
52362.81,59,1,14,6,210321.26,0
95990.63,73,0,14,7,500000.00,1
142849.87,45,2,6,8,124045.81,1
149466.00,61,1,5,1,147131.63,1
126306.90,53,4,1,8,463457.00,1
142298.99,34,0,7,1,66997.20,1
43455.15,25,1,15,3,96714.28,1
58818.30,63,0,15,8,31541.25,0
133783.54,43,4,14,3,116834.97,1
96132.32,32,0,11,0,385467.11,0
102904.45,76,4,14,3,260504.08,1
34888.86,42,3,18,7,157280.14,1
129190.73,39,0,15,0,121847.13,1
93739.27,67,1,2,8,199673.32,1
94724.29,41,0,17,4,148624.98,0
121882.59,55,4,14,5,455236.99,0
146349.83,28,3,4,0,297703.96,1
150000.00,66,3,10,5,210455.56,1
31824.65,51,0,9,8,453542.44,1
112387.83,61,3,8,6,466754.44,1
142537.28,68,4,3,5,422932.35,1
67684.51,73,1,9,8,231710.45,0
125248.99,58,0,16,8,230158.10,1
83064.07,30,0,8,2,293425.33,0
56504.47,46,3,1,1,414545.06,1
110842.10,45,1,3,5,230134.48,0
131573.41,52,0,9,2,462327.42,1
76970.10,77,1,19,0,412777.17,1
140031.10,62,0,11,8,436595.86,1
31860.49,48,4,13,7,381662.41,1
136179.65,52,0,2,3,427552.57,1
55240.13,53,2,6,8,266389.75,1
71870.55,40,0,9,2,490230.70,0
79668.20,53,1,12,6,320262.31,1
123466.99,36,1,8,5,195200.37,1
35440.93,58,4,16,5,255100.07,0
38075.73,40,1,6,4,171273.15,1
72137.65,55,3,19,5,333019.36,1
132612.14,52,1,7,3,87500.40,1
82238.26,63,0,5,2,429305.60,1
84276.91,48,4,6,1,295404.41,0
34738.96,35,2,19,0,160611.11,1
73665.13,37,0,7,4,388415.99,0
82164.16,63,1,17,1,129951.10,1
85635.24,72,2,8,3,35902.47,1
125002.98,21,3,13,8,12787.88,1
109416.16,21,4,2,7,74738.89,1
112297.36,38,4,17,1,118059.12,1
29656.88,39,2,12,5,119999.30,1
20902.28,37,2,14,5,199808.19,1
105348.94,35,4,3,7,352863.19,1
75449.83,74,0,18,1,437326.78,0
75608.92,37,1,9,2,369048.83,0
63360.69,72,2,14,5,329774.58,0
119334.79,75,1,11,4,41934.92,1
107419.72,51,3,2,0,55639.41,0
115750.48,26,1,13,7,176510.00,1
133174.66,61,1,8,5,328795.67,1
123407.35,55,2,20,8,391704.29,0
135834.72,49,3,15,3,32093.70,1
22641.29,34,4,14,6,201117.83,1
115626.96,24,1,9,2,499748.67,1
127239.03,31,4,12,0,266893.22,1
46750.45,42,3,15,3,130937.07,1
68056.55,33,3,19,3,40725.96,0
85689.43,31,4,6,0,401794.10,0
91296.72,63,1,7,5,332475.83,1
21102.04,23,3,3,0,273731.86,1
48233.93,59,3,9,4,354303.05,1
72984.10,65,4,2,2,45628.34,1
46992.34,38,2,6,6,320927.64,1
83949.29,50,3,10,3,446433.85,0
99710.36,60,1,19,7,330098.35,1
150000.00,27,3,7,8,247983.09,1
66450.04,63,3,12,5,247627.12,0
77177.71,30,1,10,8,76486.66,0
100700.06,70,2,8,3,63891.59,1
114972.57,30,3,18,7,387180.30,1
126618.54,41,3,13,6,457152.76,0
100959.64,36,3,7,6,381730.30,0
43966.70,76,4,15,8,3536.04,0
89459.89,70,2,1,7,61232.00,1
57391.17,27,1,3,0,175363.84,0
134378.87,26,3,12,6,410129.83,1
121889.57,60,4,11,5,250620.83,0
50784.63,43,0,2,5,145056.13,1
142522.21,57,3,12,6,154655.77,1
107419.52,69,3,16,8,120352.20,1
33532.23,34,1,5,6,478827.10,1
44966.07,48,4,14,5,203540.71,1
59218.08,69,1,14,2,98398.41,0
139397.11,39,0,15,6,88878.97,1
44133.81,34,3,2,2,293603.96,1
87488.02,29,0,12,8,119425.36,0
142235.17,66,1,2,1,88764.33,1
77268.17,72,4,15,5,137344.93,1
24004.17,41,1,4,2,205514.55,1
75685.66,34,4,3,6,243754.48,0
103273.51,51,3,14,4,11251.38,0
63871.51,71,0,17,3,231359.47,0
29976.85,20,3,3,0,393566.63,1
27155.69,76,1,9,0,287883.42,1
130102.20,51,1,7,6,188158.46,1
125548.11,47,3,11,7,97144.74,1
118129.54,47,0,16,5,294612.49,0
28394.71,68,3,15,3,92240.31,0
121816.80,73,0,16,6,175289.96,1
102144.83,56,4,15,5,97790.03,0
122899.58,39,1,18,0,35435.92,1
141705.82,71,3,18,0,432438.41,1
100191.79,37,3,4,6,166809.48,0
27845.85,24,2,13,8,292689.54,1
96865.89,35,1,8,1,38839.82,0
61829.96,65,2,15,1,250406.82,0
129316.88,60,0,7,5,116551.49,1
95349.12,59,3,18,7,246536.50,1
23970.76,78,0,12,2,53955.52,1
114847.76,67,3,1,0,463622.50,1
107186.59,35,3,3,6,455021.75,1
104341.45,48,2,3,6,361920.55,0
99599.04,54,0,17,7,164977.82,0
113614.46,69,1,4,5,78124.94,1
136230.51,52,2,3,7,313730.62,1
96727.86,64,4,11,0,32798.07,1
119343.66,51,4,7,7,118567.77,1
48673.04,31,3,16,2,415314.28,1
47662.25,24,1,11,4,10285.11,1
20000.00,49,0,13,0,447859.44,1
92294.83,40,1,2,1,317845.06,0
91860.92,25,2,7,1,442022.37,0
40935.48,28,0,8,4,408888.08,1
150000.00,47,2,1,0,196371.22,1
83908.20,48,3,10,1,270879.01,0
85131.79,68,0,4,8,349916.34,1
150000.00,68,4,13,7,390150.75,1
118838.75,54,4,13,5,159072.61,0
78273.54,21,4,13,3,472338.21,0
128808.39,34,2,5,4,437011.80,1
105515.37,20,2,5,6,58842.04,1
58583.42,55,0,12,1,231398.74,1
41218.22,20,0,6,5,500000.00,1
26265.70,67,2,8,5,450226.71,1
110480.50,20,2,7,4,61703.37,1
66826.66,31,2,10,4,284458.61,0
39360.56,58,2,15,8,244329.70,0
83969.10,35,4,2,6,178506.06,0
49633.62,34,0,8,0,377045.87,1
34372.81,79,2,12,8,171551.20,0
60577.93,21,4,3,5,257762.90,0
67675.04,34,2,15,8,30943.14,0
93377.76,65,2,3,7,402540.81,1
107824.91,74,2,16,0,442791.13,1
55919.36,26,1,11,6,102602.38,0
132374.11,44,0,3,5,10668.37,1
103976.12,58,4,10,1,142245.66,0
110572.19,60,1,15,0,421107.68,1
108336.43,64,3,20,8,31015.79,1
62974.82,33,2,11,0,280684.51,0
73091.24,36,3,4,3,383565.77,0
139459.82,21,1,13,3,446718.61,1
93765.38,45,3,17,8,58288.69,0
86209.32,50,3,15,4,235624.06,0
129250.60,57,1,1,7,55121.72,1
119255.55,44,1,7,2,0.00,0
111559.41,36,0,20,1,285518.22,1
36127.85,41,0,9,1,151423.74,1
94428.29,76,1,9,8,64146.15,1
89022.43,77,2,19,0,458856.18,1
112779.07,65,1,6,6,479111.25,1
47688.71,31,4,11,8,69086.83,1
27621.10,53,3,2,6,73844.57,1
98520.95,56,0,18,7,95741.50,0
74095.35,35,1,2,3,75340.63,0
65444.79,40,1,9,3,497957.65,0
127990.11,20,1,13,1,98401.36,1
135924.36,59,4,19,4,277049.05,1
130440.75,42,2,2,3,420879.88,1
86002.27,53,1,20,2,53178.91,0
75494.20,43,1,18,6,408163.36,0
147091.07,76,1,9,8,22139.40,1
109781.64,26,3,4,3,483893.89,1
140182.90,56,3,1,8,433768.74,1
112780.98,70,0,17,8,183371.29,1
111545.09,62,3,18,5,19689.30,1
111305.93,79,3,13,6,383038.78,1
70696.85,75,4,17,7,350701.70,0
101612.61,58,3,15,6,393119.77,1
142595.51,78,1,14,6,37797.17,1
101827.85,76,2,9,1,404583.07,1
106992.73,69,0,18,4,133444.43,1
36970.03,48,2,5,7,94156.43,1
97133.72,56,4,10,4,207553.57,0
20000.00,31,3,14,3,266240.58,1
111725.11,73,3,20,6,367752.53,1
77567.73,74,4,7,3,127226.05,1
31127.47,56,2,1,0,242214.16,1
55078.13,35,1,18,2,302497.85,0
86262.10,36,1,3,8,331495.85,0
49840.36,22,3,19,6,341758.37,0
102347.75,46,3,7,4,190803.33,0
88094.81,80,2,11,1,258116.56,1
147885.42,32,2,19,8,173699.46,1
29569.40,78,3,6,6,312883.74,0
146218.41,55,2,15,6,38956.62,1
74786.76,80,1,5,3,60535.23,0
24101.79,67,3,13,7,23034.24,0
83144.95,37,0,14,2,456830.54,0
119380.26,30,0,5,1,215969.84,1
42553.89,52,4,2,0,312019.45,1
115423.51,43,1,3,6,399153.30,0
87896.92,74,1,20,0,447895.99,1
130995.57,23,0,4,0,148715.59,1
68097.99,23,4,5,4,205618.71,0
20000.00,54,4,9,0,361038.15,1
150000.00,77,1,20,0,105937.79,1
85949.39,40,4,9,1,110278.55,0
36218.67,59,1,4,7,367569.28,1
40252.12,78,2,7,7,166408.70,0
150000.00,61,0,3,8,186128.40,1
146421.82,77,2,19,7,115076.76,1
109637.07,36,2,3,3,296927.95,1
135493.01,57,2,13,5,113537.24,1
97090.03,23,1,13,3,128336.01,0
109478.53,78,0,19,7,460941.31,1
119173.66,50,0,20,7,219710.84,0
27453.75,65,2,19,2,419544.13,1
79630.46,37,1,12,3,47299.82,0
46995.94,35,1,10,5,176918.42,1
37033.48,24,0,11,1,287813.45,1
56443.74,46,2,19,6,150525.51,1
66245.09,23,0,7,8,130277.95,0
61356.31,32,3,19,2,125885.30,0
43857.78,52,2,15,4,474718.31,1
79278.13,70,2,17,4,230758.19,1
132258.51,72,0,17,3,437316.09,1
112519.44,32,4,17,8,109334.98,1
95591.65,54,2,10,4,287299.02,0
129409.97,33,0,16,2,472706.60,1
73575.91,62,1,6,4,336344.71,0
83494.63,45,1,2,2,293018.29,0
134264.47,29,3,8,0,65996.57,1
69162.65,67,0,10,4,268740.78,0
39854.89,49,1,2,5,318575.14,1
64131.84,50,4,12,6,176829.71,1
131764.73,23,1,10,2,167060.66,1
148523.72,36,4,2,8,71946.93,1
95306.20,55,3,13,6,79313.54,0
20951.20,68,2,9,0,372034.71,0
84915.58,79,0,11,8,223386.87,1
61922.83,76,2,17,2,288056.15,0
145178.59,76,0,18,5,464387.40,1
70313.57,29,3,6,5,19936.49,0
116696.12,51,0,1,0,141997.11,0
84503.80,51,2,7,0,192221.55,0
105764.49,36,3,6,1,426465.73,1
54858.99,74,0,9,8,185239.20,0
111827.47,22,4,7,7,255895.72,1
129244.91,62,0,16,0,128959.57,0
41731.65,29,0,1,1,438445.61,1
115116.88,29,0,17,5,283012.98,1
99379.11,72,1,17,3,217032.47,1
131108.89,59,1,14,2,483647.53,1
63462.00,46,3,10,7,463827.90,1
104136.63,69,3,3,5,367844.12,1
33579.62,52,4,17,8,5590.67,1
140077.74,78,3,5,6,11034.43,1
64397.35,48,1,18,8,426844.86,1
126961.78,57,3,16,7,180303.47,0
67865.22,63,2,10,6,64492.58,0
50671.31,73,2,12,6,158602.80,0
29212.88,62,3,2,1,435768.22,0
130591.62,27,2,2,2,274244.22,1
116309.41,51,2,4,0,241387.73,0
118512.48,76,4,5,0,362366.89,1
45337.02,71,2,11,6,43682.08,0
138532.04,46,2,18,4,323908.66,1
39000.77,43,4,8,4,175493.97,1
66039.27,52,2,14,2,299711.30,1
58567.75,47,2,15,6,393909.32,1
115238.21,71,3,9,6,144119.48,1
120901.40,59,0,18,3,69087.22,1
27117.24,50,4,10,8,395299.80,1
20000.00,45,0,11,3,171517.92,1
82411.61,25,3,9,6,292570.65,0
137670.55,75,4,14,0,475342.33,1
85941.36,48,0,18,4,415198.30,0
85780.18,38,3,9,3,214947.18,0
104019.81,49,3,11,3,154703.32,0
96254.19,31,4,7,5,412879.94,0
144817.77,77,4,20,2,349423.09,1
26621.87,41,3,9,2,448762.28,1
90744.99,28,3,18,6,78965.51,0
31992.21,68,2,12,3,120194.97,0
77631.13,69,0,16,8,483107.55,1
73184.22,66,3,10,0,463950.55,0
52468.06,58,4,18,3,454787.72,0
90434.23,22,4,8,0,58433.44,0
20000.00,65,2,15,1,283890.68,1
127223.48,27,0,10,3,498794.35,1
74294.41,59,4,5,8,122387.24,1
34141.45,64,3,12,2,99374.14,0
130193.69,30,0,18,0,335394.47,1
32454.19,61,0,16,6,276255.71,0
107233.63,44,1,17,1,125335.82,0
104323.81,48,3,9,6,474395.24,0
42758.76,60,2,2,1,430539.61,0
94719.40,71,2,4,1,13192.33,1
95702.42,39,4,2,3,413201.96,0
27698.70,37,3,12,1,61536.01,1
69968.74,67,0,17,3,3788.85,0
109595.36,52,1,19,5,113632.11,0
35798.41,52,4,8,3,101504.99,1
41780.91,20,4,4,5,250596.06,1
106560.90,35,2,7,2,439602.05,1
122310.81,29,1,15,7,111385.02,1
20000.00,38,0,12,1,81801.05,1
128209.52,47,4,13,1,87977.33,1
126983.03,24,2,7,4,128696.04,1
